TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670312394.4605143,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312394.5731564,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312394.683508,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312394.832026,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312394.9300473,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312395.0445786,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312395.2220082,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312395.5000787,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312395.713111,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312395.9378417,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.053253,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.1528358,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.2783055,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.3966672,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.5263429,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.6433096,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.7584782,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.8987584,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312396.9973993,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312397.097448,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312397.2092097,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312397.4425144,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312397.6350877,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312397.8190098,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312398.0910513,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312398.2997918,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312398.5493083,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312398.7814705,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312398.9283543,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.0305488,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.1286347,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.2262754,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.3477054,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.5042467,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.6021073,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.7001042,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312399.806892,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
